"application/x-quark-xpress-3","Quark XPress Document/Template (Korean,Motorola)","QXD, QXT, QWD, QWT, QXL, QXB",0,"M","2.22.00",3113
"application/x-quarkxpress","Quark XPress Document (MacBinary)","QXD",0,"M","2.16.00",1764
"application/x-quarkxpress","Quark XPress Document/Template (English,Intel)","QXD, QXT, QWD, QWT, QXL, QXB",0,"M","2.13.00",1000
"application/x-quarkxpress","Quark XPress Document/Template (English,Motorola)","QXD, QXT, QWD, QWT, QXL, QXB",0,"M","2.13.00",1439
"application/x-quarkxpress","Quark XPress Document/Template (Korean,Intel)","QXD, QXT, QWD, QWT, QXL, QXB",0,"M","2.22.00",3112
"application/x-quarkxpress","Quark XPress Document/Template (Korean,Motorola)","QXD, QXT, QWD, QWT, QXL, QXB",0,"M","2.22.00",3113
"application/x-quattro-pro","QuattroPro Spreadsheet","WB1, WB2, WB3",0,"M","2.09.00",1135
"application/x-quattro-win","QuattroPro Spreadsheet","WB1, WB2, WB3",0,"M","2.09.00",1135
"application/x-quattro-win","QuattroPro Spreadsheet","WB1, WB2, WB3",0,"M","2.09.00",1135
"application/x-quattropro","QuattroPro Spreadsheet","WB1, WB2, WB3",0,"M","2.09.00",1135
"application/x-rar","RAR Compressed Archive","RAR, Rnn, Snn",0,"M","2.08.00",1252
"application/x-rar","RAR Self Extracting Archive","EXE",0,"M","2.22.00",3164
"application/x-rar-compressed","RAR Compressed Archive","RAR, Rnn, Snn",0,"M","2.08.00",1252
"application/x-rar-compressed","RAR Self Extracting Archive","EXE",0,"M","2.22.00",3164
"application/x-ras","Sun Raster Image","RAS, RAST, SUN, SR, SCR, RS, SRS","Y","M","2.25.00",206
"application/x-redhat-packet-manager","Red Hat Package Manager Archive","RPM",0,"M","2.07.00",1019
"application/x-redhat-packet-manager","Red Hat Package Manager Archive Delta","RPM",0,"M","2.27.00",3701
"application/x-rocketbook","RocketEdition eBook","RB",0,"M","2.11.00",2003
"application/x-rpm","Red Hat Package Manager Archive","RPM",0,"M","2.07.00",1019
"application/x-rpm","Red Hat Package Manager Archive Delta","RPM",0,"M","2.27.00",3701
"application/x-rps","Reason Song","RPS",0,"M","2.25.00",1724
"application/x-rtsp","PureVoice Audio","QCP","Y","M","2.25.00",1090
"application/x-sam","AMI Professional Document / Styles","SAM, AMI, STY","Y","M","2.19.00",1027
"application/x-scm","ScreenCam Movie","SCM",0,"M","2.12.00",2109
"application/x-screencam","ScreenCam Movie","SCM",0,"M","2.12.00",2109
"application/x-sdw","Word Pro Graphic / AMI Draw Vector Image","SDW",0,"L","2.28.00",3822
"application/x-sh","Python Tkinter / UNIX Shell Script","PY, PYC, TCL, SH, PL",0,"M","2.16.00",987
"application/x-shell","UNIX Shell Archive","SHAR",0,"M","2.14.00",2311
"application/x-shellscript","Python Tkinter / UNIX Shell Script","PY, PYC, TCL, SH, PL",0,"M","2.16.00",987
"application/x-shockwave-flash","Shockwave Flash Object","SWF, SPL","Y","H","2.25.00",429
"application/x-shockwave-flash","Shockwave Flash Object (MacBinary)","SWF",0,"M","2.09.00",1759
"application/x-shockwave-flash2","Shockwave Flash Object","SWF, SPL","Y","H","2.25.00",429
"application/x-sit","StuffIt Apple ][ Archive","SIT",0,"M","2.29.00",3926
"application/x-sit","StuffIt Mac Archive","SIT, BIN, SITX, DAT",0,"M","2.29.00",262
"application/x-sit","StuffIt Mac Archive (MacBinary)","SIT, BIN",0,"M","2.09.00",1757
"application/x-sld","AutoCAD Slide File","SLD",0,"M","2.11.00",1069
"application/x-smaf","Synthetic Music Mobile Application Sound","MMF",0,"M","2.10.00",877
"application/x-soffice","Impress Presentation / Template","SDD, VOR","Y","H","2.17.02",2540
"application/x-soffice","StarCalc Spreadsheet / Template","SDC, VOR","Y","H","2.27.00",2607
"application/x-soffice","StarDraw Image / Template","SDA, VOR","Y","H","2.17.02",2608
"application/x-soffice","StarMath Formula","SMF","Y","H","2.17.02",2541
"application/x-soffice","StarWriter Document / Template","SDW, VOR","Y","H","2.27.00",1052
"application/x-soundapp","OctaMED Compressed Tracker Module","MED, MMD",0,"M","2.24.00",3387
"application/x-soundapp","OctaMED Tracker Module","MMD, MED",0,"M","1.00.00",318
"application/x-soundapp","Oktalyzer Tracker Music Module","OKT",0,"M","2.14.00",910
"application/x-spectrum-tap","ZX Spectrum Tape File","TAP",0,"M","2.11.00",2053
"application/x-spx","Speex Encoded Audio","SPX",0,"M","2.24.00",1727
"application/x-staroffice","Impress Presentation / Template","SDD, VOR","Y","H","2.17.02",2540
"application/x-staroffice","StarCalc Spreadsheet / Template","SDC, VOR","Y","H","2.27.00",2607
"application/x-staroffice","StarDraw Image / Template","SDA, VOR","Y","H","2.17.02",2608
"application/x-staroffice","StarMath Formula","SMF","Y","H","2.17.02",2541
"application/x-staroffice","StarWriter Document / Template","SDW, VOR","Y","H","2.27.00",1052
"application/x-step","CATIA ISO-10303 STEP Product Data","STEP, STP",0,"M","2.26.01",3607
"application/x-stuffit","MIME Base64 Archive","B64",0,"M","2.09.01",482
"application/x-stuffit","StuffIt Apple ][ Archive","SIT",0,"M","2.29.00",3926
"application/x-stuffit","StuffIt Mac Archive","SIT, BIN, SITX, DAT",0,"M","2.29.00",262
"application/x-stuffit","StuffIt Mac Archive (MacBinary)","SIT, BIN",0,"M","2.09.00",1757
"application/x-supercalc5","SuperCalc Worksheet","CAL",0,"M","2.19.00",2777
"application/x-svr4-package","SysV R4 PKG Datastreams","PKG",0,"M","2.16.00",2431
"application/x-swriter","StarWriter Document / Template","SDW, VOR","Y","H","2.27.00",1052
"application/x-tads","Text Adventure Development System Game Data","GAM",0,"M","2.23.00",1486
"application/x-tads","Text Adventure Development System Game Resources","GAM",0,"M","2.23.00",3180
"application/x-tads","Text Adventure Development System Saved Game","GAM",0,"M","2.23.00",3181
"application/x-tajima","Orchida Home Embroidery Image","DST",0,"M","2.09.00",685
"application/x-tar","GNU TAR Archive","TAR",0,"M","2.14.00",2313
"application/x-tar","MIME Base64 Archive","B64",0,"M","2.09.01",482
"application/x-tar","Opengroup/POSIX TAR Archive","TAR",0,"M","2.22.00",2314
"application/x-tar","Tape Archive File","TAR",0,"M","2.23.01",1087
"application/x-tbook","Toolbook Database","TBK, SBK",0,"M","2.11.00",250
"application/x-tcl","Python Tkinter / UNIX Shell Script","PY, PYC, TCL, SH, PL",0,"M","2.16.00",987
"application/x-tex","Corel Draw Texture","TEX",0,"M","2.10.00",1401
"application/x-textedit","DOS Batch File","BAT, CMD",0,"M","2.15.00",22
"application/x-toolbook","Toolbook Database","TBK, SBK",0,"M","2.11.00",250
"application/x-troff-man","Manual Page Output","MAN",0,"L","2.00.00",855
"application/x-troff-man-compressed","Manual Page Output","MAN",0,"L","2.00.00",855
"application/x-troff-msvideo","MS Audio/Visual Interleave (Intel)","AVI, VFW, DA2","Y","H","2.11.00",234
"application/x-troff-msvideo","MS Audio/Visual Interleave (Motorola)","AVI, VFW","Y","H","2.17.00",2599
"application/x-usrpilot","Palm OS Application",0,0,"M","2.23.00",3278
"application/x-visio","MS Visio 2 Document/Drawing/Shapes/Template","VSS, VSD, VST",0,"M","2.19.00",1132
"application/x-visio","MS Visio 3/4 Document/Drawing/Shapes/Template","VSD, VSS, VST, VT","Y","H","2.26.00",1130
"application/x-visio","MS Visio Report Definition","VRD",0,"H","2.15.00",2393
"application/x-visio","MS Visio Shape Stream","VSH",0,"H","2.29.01",3964
"application/x-visio","MS Visio Workspace File","VSW",0,"L","2.00.00",1133
"application/x-visio.drawing","MS Visio 3/4 Document/Drawing/Shapes/Template","VSD, VSS, VST, VT","Y","H","2.26.00",1130
"application/x-visiotech","MS Visio 2 Document/Drawing/Shapes/Template","VSS, VSD, VST",0,"M","2.19.00",1132
"application/x-visiotech","MS Visio Shape Stream","VSH",0,"H","2.29.01",3964
"application/x-visiotech","MS Visio Workspace File","VSW",0,"L","2.00.00",1133
"application/x-vnd.fpx","FlashPix Bitmap","FPX, CPX, FMP","Y","H","2.26.00",740
"application/x-vnd.fpx","FlashPix Bitmap (MacBinary)","FPX, CPX, FMP",0,"M","2.16.00",512
"application/x-vnd.lotus-amipro","AMI Professional Document / Styles","SAM, AMI, STY","Y","M","2.19.00",1027
"application/x-vnd.lotus-wordpro","AMI Professional Document / Styles","SAM, AMI, STY","Y","M","2.19.00",1027
"application/x-vnd.ms-access","MS Access Database","MDE",0,"L","2.00.00",865
"application/x-vnd.ms-excel","Comma Separated Values Text File","CAS, CSV, LOG","Y","H","2.31.02",451
"application/x-vnd.ms-pki.seccat","MS Windows Security Catalog","CAT",0,"M","2.10.00",1233
"application/x-vnd.ms-schedule","MS Schedule+ Schedule","SC2, SCD",0,"L","2.00.00",1031
"application/x-vnd.ms-works-db","MS Works Database (MacBinary)","WDB",0,"M","2.09.00",1740
"application/x-vnd.ms-works-db","MS Works Database (OLE)","WDB, DB","Y","H","2.27.00",567
"application/x-vnd.ms-works-db","MS Works Database 2 for Windows/DOS","WDB",0,"M","2.21.00",3005
"application/x-vnd.ms-works-db","MS Works Database 3 for Windows","WDB",0,"M","2.28.00",3006
"application/x-vnd.openxmlformat","MS Access Database Template (Open XML)","ACCDT","Y","H","2.32.00",2396
"application/x-vnd.openxmlformat","MS Excel Spreadsheet (Open XML)","XLSX, XLSM, XLAM, XLTX","Y","H","2.32.00",2209
"application/x-vnd.openxmlformat","MS Excel Spreadsheet (Open XML,Binary)","XLSB","Y","H","2.32.01",2626
"application/x-vnd.openxmlformat","MS Office Data (Open XML) (General)","XLSX, DOCX, PPTX, XLSM, DOCM, PPTM, ???X","Y","H","2.32.00",2207
"application/x-vnd.openxmlformat","MS PowerPoint Presentation (Open XML)","PPTX, PPTM, POTX, PPSX","Y","H","2.32.00",2210
"application/x-vnd.openxmlformat","MS Word 2007 Document (Open XML)","DOCX, DOCM, DOTX, DOTM","Y","H","2.32.00",2208
"application/x-vnd.sun.xml.base","OpenOffice Database","ODB","Y","H","2.21.00",2615
"application/x-vnd.sun.xml.calc","OpenOffice Spreadsheet / Template","SXC, STC","Y","H","2.21.00",2613
"application/x-vnd.sun.xml.calc.template","OpenOffice Spreadsheet / Template","SXC, STC","Y","H","2.21.00",2613
"application/x-vnd.sun.xml.draw","OpenOffice Drawing / Template","SXD, STD","Y","H","2.21.00",2610
"application/x-vnd.sun.xml.draw.template","OpenOffice Drawing / Template","SXD, STD","Y","H","2.21.00",2610
"application/x-vnd.sun.xml.impress","OpenOffice Impress Presentation / Template","SXI, STI","Y","H","2.21.00",2612
"application/x-vnd.sun.xml.impress.template","OpenOffice Impress Presentation / Template","SXI, STI","Y","H","2.21.00",2612
"application/x-vnd.sun.xml.math","OpenOffice Math Formula","SXM","Y","H","2.21.00",2611
"application/x-vnd.sun.xml.writer","OpenOffice Text Document / Template","SXW, STW","Y","H","2.21.00",2614
"application/x-vnd.sun.xml.writer.template","OpenOffice Text Document / Template","SXW, STW","Y","H","2.21.00",2614
"application/x-wb1","QuattroPro Spreadsheet","WB1, WB2, WB3",0,"M","2.09.00",1135
"application/x-win-bitmap","MS Windows Icon","ICO","Y","H","2.24.00",114
"application/x-winamp-playlist","Winamp MP3 Playlist","M3U",0,"M","2.29.00",1497
"application/x-winexe","MS Windows .NET Program (32 bit)","EXE, SCR, MOD, SYS, BIN, COM","Y","H","2.18.00",2682
"application/x-winexe","MS Windows .NET Program (64 bit)","EXE, SCR, MOD, SYS, BIN, COM","Y","H","2.18.00",2683
"application/x-winexe","MS Windows Driver (16 bit)","EXE, VXD, SYS, DRV, 386","Y","H","2.03.10",290
"application/x-winexe","MS Windows Program (16 bit)","EXE, MOD, BIN","Y","H","2.03.10",288
"application/x-winexe","MS Windows Program (32 bit)","EXE, SCR, MOD, SYS, BIN, COM","Y","H","2.03.10",77
"application/x-winexe","MS Windows Program (64 bit)","EXE, SCR, MOD, SYS, BIN, COM","Y","H","2.18.00",2681
"application/x-winexe","MS Windows Program (WIN386)","EXE",0,"H","2.03.10",289
"application/x-winhlp","MS Windows Help File","HLP, GID, LHP",0,"M","2.19.02",115
"application/x-winzip","MIME Base64 Archive","B64",0,"M","2.09.01",482
"application/x-wordpro","Lotus Word Pro 96/97 Document","LWP, MWP",0,"M","2.23.00",846
"application/x-wri","MS Write / Word Backup","WRI, WBK, TMP, DOC","Y","H","2.17.00",1136
"application/x-wri","MS Write Document","WRI","Y","H","1.00.00",215
"application/x-x509-ca-cert","VeriSign Security Certificate","CER, CRT, DER, DAT, CRL",0,"M","2.07.00",615
"application/x-x509-ca-cert","x509 Security Certificate","CRT",0,"M","2.21.00",2984
"application/x-x509-ca-cert","x509v3 Security Certificate","CRT",0,"M","2.21.00",2985
"application/x-xlt","MS Excel Worksheet/Template (OLE)","XLS, XLA, XLT, XLB, WWS, XLM","Y","H","2.29.01",111
"application/x-xnk","MS Exchange Shortcut/Link","XNK",0,"M","2.22.00",1164
"application/x-xpinstall","Mozilla Address Book","MAB",0,"M","2.19.02",2817
"application/x-xpinstall","Mozilla Browser Extension Package","XPI",0,"H","2.16.03",2511
"application/x-xwd","X Windows System Dump Image","XWD, X11","Y","M","2.18.00",218
"application/x-xz","XZ Compressed Archive","XZ",0,"M","2.26.00",3541
"application/x-zip","PKZip Archive","ZIP, JAR, WMZ","Y","M","2.33.00",12
"application/x-zip","PKZip Archive (Encrypted)","ZIP, JAR, WMZ","Y","H","2.23.00",3176
"application/x-zip-compressed","Absolute Packager Self Extracting Archive","EXE, ZIP",0,"M","2.10.01",1971
"application/x-zip-compressed","MIME Base64 Archive","B64",0,"M","2.09.01",482
"application/x-zip-compressed","PKZip Archive","ZIP, JAR, WMZ","Y","M","2.33.00",12
"application/x-zip-compressed","PKZip Archive (Encrypted)","ZIP, JAR, WMZ","Y","H","2.23.00",3176
"application/x-zip-compressed","PKZip Archive Split File","CA1, CA2, CA3, CA4, CA5, CA6, CA7, CAn",0,"M","2.06.00",1272
"application/x-zip-compressed","PKZip Self Extracting Archive","EXE, ZIP","Y","M","1.00.00",283
"application/x-zip-compressed","WinZip Self Extracting Archive","EXE, ZIP",0,"M","2.09.02",584
"application/x-zip-compressed","ZipGenius Compressed Archive","CZIP",0,"M","2.15.00",2369
"application/x-zoo","Zoo Compressed Archive","ZOO",0,"M","2.16.00",56
"application/xenc+xml","XML Encryption","XML",0,"H","2.16.00",2507
"application/xhtml+xml","HTML + XML Namespace","XHTML, XHT, HTM, HTML",0,"H","2.16.00",488
"application/xml","Extensible Markup Language","XML, CDF, OSD, AWE, HTML, HTM","Y","H","2.17.01",342
"application/xml","Extensible Markup Language (MacBinary)","XML, CDF, OSD, AWE, HTML, HTM",0,"M","2.09.00",1772
"application/xml","Extensible Markup Language (UTF-16BE)","XML",0,"M","2.14.00",2329
"application/xml","Extensible Markup Language (UTF-16LE)","XML",0,"M","2.14.00",2330
"application/xml","Extensible Markup Language (UTF-32BE)","XML",0,"M","2.14.00",2327
"application/xml","Extensible Markup Language (UTF-32LE)","XML",0,"M","2.14.00",2328
"application/xml","Extensible Markup Language (UTF-8)","XML",0,"M","2.14.00",2331
"application/xml","Extensible Metadata Platform Sidecar (XML)","XML, XMP","Y","H","2.14.00",2338
"application/xml","Extensible Style Language","XSL, XML, HTML, HTM, HTT, XSLT","Y","H","2.15.00",570
"application/xml","MS Excel Spreadsheet (XML)","XML, XLS, HTM","Y","H","2.26.01",1248
"application/xml","MS FrontPage Document (XML)","HTML, XML","Y","H","2.23.01",3317
"application/xml","MS Office Document (XML)","XML, HTM","Y","H","2.03.07",1247
"application/xml","MS PowerPoint Slides (XML)","PPT, PPS, XML, HTM","Y","H","2.09.00",718
"application/xml","MS Word Document (XML)","DOC, XML, HTM, HTML, MHT","Y","H","2.26.01",1249
"application/xml","Portable Application Description (XML)","XML","Y","H","2.14.00",2337
"application/xml","SGML Document Type Definition","DTD, ENT, XML",0,"H","2.23.00",686
"application/xml","XML Encryption","XML",0,"H","2.16.00",2507
"application/xml","XML Schema","XSD, XML",0,"H","2.23.00",2132
"application/xml","XSL Formatting Objects Form","FO, XML",0,"H","2.20.00",2861
"application/xop+xml","XML-binary Optimized Packaging","XOP",0,"H","2.16.00",490
"application/zip","PKZip Archive","ZIP, JAR, WMZ","Y","M","2.33.00",12
"application/zip","PKZip Archive (Encrypted)","ZIP, JAR, WMZ","Y","H","2.23.00",3176
"application/zip","PKZip Archive (MacBinary)","ZIP",0,"M","2.09.00",1735
"application/zip","PKZip Archive Split File","CA1, CA2, CA3, CA4, CA5, CA6, CA7, CAn",0,"M","2.06.00",1272
"audio/3gpp","3GPP Multimedia File","3GP, 3GG, 3G2, 3GPP, 3GPP2, MP4, MPG",0,"M","2.29.00",2096
"audio/3gpp","3GPP Multimedia File (MacBinary)","3GP, 3GPP, 3GPP2",0,"M","2.16.00",2097
"audio/3gpp2","3GPP Multimedia File","3GP, 3GG, 3G2, 3GPP, 3GPP2, MP4, MPG",0,"M","2.29.00",2096
"audio/3gpp2","3GPP Multimedia File (MacBinary)","3GP, 3GPP, 3GPP2",0,"M","2.16.00",2097
"audio/ac3","AC-3 / Dolby Digital Audio","AC3, EAC3",0,"M","2.16.00",2418
"audio/AMR","Adaptive Multi-Rate Audio","AMR",0,"M","2.16.00",1694
"audio/AMR-WB","Adaptive Multi-Rate Audio","AMR",0,"M","2.16.00",1694
"audio/amr-wb+","Adaptive Multi-Rate Audio","AMR",0,"M","2.16.00",1694
"audio/audible","Audible Audio Book","AA",0,"M","2.26.00",3576
"audio/basic","Apple Sound","SND, HCO","Y","M","2.29.00",3924
"audio/basic","AppleScript Script","SCPT","Y","M","2.21.00",3023
"audio/basic","DEC Sound","SND","Y","M","2.25.00",2422
"audio/basic","Generic Sound Sample","SND, SOU","Y","H","2.07.00",1367
"audio/basic","Macintosh Sound + Resource Fork (MacBinary)","SND, HCO","Y","M","2.25.00",17
"audio/basic","NeXT/Sun/UNIX Sound","AU, SND, SUN, NXT","Y","M","2.25.00",265
"audio/dls","DownLoadable MIDI Sounds","DLS",0,"H","2.07.00",676
"audio/DVI4","Digital Video Interface Video","AVS, DVI",0,"M","2.12.00",2138
"audio/eac3","AC-3 / Dolby Digital Audio","AC3, EAC3",0,"M","2.16.00",2418
"audio/EVRC","Enhanced Variable Rate Codec Sound","EVC",0,"M","2.16.00",2508
"audio/evrc-qcp","PureVoice Audio","QCP","Y","M","2.25.00",1090
"audio/EVRC0","Enhanced Variable Rate Codec Sound","EVC",0,"M","2.16.00",2508
"audio/EVRCB","Enhanced Variable Rate Codec Sound-B","EVB",0,"M","2.16.00",492
"audio/EVRCB0","Enhanced Variable Rate Codec Sound-B","EVB",0,"M","2.16.00",492
"audio/EVRCB1","Enhanced Variable Rate Codec Sound-B","EVB",0,"M","2.16.00",492
"audio/iLBC","Internet Low Bit Rate Codec Sound","LBC",0,"M","2.16.00",493
"audio/mobile-xmf","Mobile XMF Music","MXMF",0,"M","2.16.00",494
"audio/mobile-xmf","Mobile XMF Music (MacBinary)","MXMF",0,"M","2.16.00",495
"audio/mp4","AAC MPEG-4 Audio","MP4, MPG4",0,"M","2.29.00",1534
"audio/mp4","Apple MPEG-4 ALE Audio","M4A, MP4, MPG4",0,"M","2.07.00",1530
"audio/mp4","MPEG 4 Animation","MP4, MPEG, MPG4",0,"M","2.16.00",2423
"audio/mp4","MPEG 4 Animation (MacBinary)","MP4, MPEG, MPG4",0,"M","2.16.00",2449
"audio/mp4","MPEG Animation","MPG, MPEG, MPE, M1V, ENC, MPA, MPS, M2V","Y","H","2.25.00",246
"audio/mpeg","MPEG Music File (+ID3v1 Tags)","MP3, MP2, MPGA","Y","H","2.19.00",349
"audio/mpeg","MPEG Music File (+ID3v2 Tags)","MP3, MP2, MPGA","Y","H","2.19.00",1239
"audio/mpeg","MPEG Music File (MacBinary)","MP3, MP2, MPGA",0,"M","2.09.00",1749
"audio/mpeg","Xing MPEG Animation","MPG, MPE, M1V, ENC",0,"H","2.19.00",247
"audio/ogg","OGG Vorbis Compressed Audio","OGG, OGA",0,"M","2.24.00",1537
"audio/prs.sid","Commodore 64 PlaySID Music","SID, PSID",0,"M","2.08.00",1593
"audio/prs.sid","Commodore 64 RealSID Music","SID",0,"M","2.08.00",1594
"audio/qcelp","PureVoice Audio","QCP","Y","M","2.25.00",1090
"audio/rtp-midi","Scalable Polyphony MIDI Music","MID",0,"M","2.16.00",496
"audio/SMV","Selectable Mode Vocoder Sound","SMV",0,"M","2.16.00",491
"audio/SMV0","Selectable Mode Vocoder Sound","SMV",0,"M","2.16.00",491
"audio/speex","Speex Encoded Audio","SPX",0,"M","2.24.00",1727
"audio/VDVI","Digital Video Interface Video","AVS, DVI",0,"M","2.12.00",2138
"audio/vnd.dolby.mlp","MLP Audio Stream (Intel)","MLP",0,"M","2.16.00",498
"audio/vnd.dolby.mlp","MLP Audio Stream (Motorola)","MLP",0,"M","2.16.00",497
"audio/vnd.everad.plj","EverAD PlayJ Sound","PLJ",0,"M","2.16.00",502
"audio/vnd.hns.audio","RealMedia Audio/Video Stream","RM, RMJ, RAM, RA, RT, RP, RPA",0,"M","2.13.00",1015
"audio/vnd.lucent.voice","Intuity AUDIX Multimedia Message","LVP",0,"M","2.16.00",505
"audio/vnd.lucent.voice","Intuity AUDIX Multimedia Msg (MacBinary)","LVP",0,"M","2.16.00",507
"audio/vnd.nokia.mobile-xmf","Mobile XMF Music","MXMF",0,"M","2.16.00",494
"audio/vnd.nortel.vbk","Nortel Voice Block Sound (MacBinary)","VBK",0,"M","2.16.00",508
"audio/x-adpcm","NeXT/Sun/UNIX Sound","AU, SND, SUN, NXT","Y","M","2.25.00",265
"audio/x-aifc","Audio IFF Compressed Sound","AIFC, AIFF, AIF, IFF, SND","Y","H","2.25.00",1693
"audio/x-aiff","Audio IFF Compressed Sound","AIFC, AIFF, AIF, IFF, SND","Y","H","2.25.00",1693
"audio/x-aiff","Audio IFF Sound","AIFF, AIFC, AIF, IFF, SND","Y","H","2.18.00",323
"audio/x-asf","MS Windows Media Active Stream","WMV, WMA, ASF, ASR, DVR-MS",0,"H","2.19.00",1259
"audio/x-au","NeXT/Sun/UNIX Sound","AU, SND, SUN, NXT","Y","M","2.25.00",265
"audio/x-avi","MS Audio/Visual Interleave (Intel)","AVI, VFW, DA2","Y","H","2.11.00",234
"audio/x-avi","MS Audio/Visual Interleave (Motorola)","AVI, VFW","Y","H","2.17.00",2599
"audio/x-basic","DEC Sound","SND","Y","M","2.25.00",2422
"audio/x-basic","NeXT/Sun/UNIX Sound","AU, SND, SUN, NXT","Y","M","2.25.00",265
"audio/x-dec-adpcm","DEC Sound","SND","Y","M","2.25.00",2422
"audio/x-dec-basic","DEC Sound","SND","Y","M","2.25.00",2422
"audio/x-dts","Dolby Theatre System Audio","DTS",0,"M","2.16.00",2421
"audio/x-flac","Free Lossless Audio Codec","FLAC, FLA",0,"M","2.03.06",1246
"audio/x-gsm","PureVoice Audio","QCP","Y","M","2.25.00",1090
"audio/x-hx-aac-adif","Advanced Audio Coding ADIF Sound","AAC",0,"M","2.16.00",454
"audio/x-hx-aac-adts","Advanced Audio Coding ADTS Sound","AAC",0,"M","2.16.00",2419
"audio/x-it","Impulse Tracker Music Module","IT",0,"M","2.24.00",805
"audio/x-la-lqt","Liquid Audio File","LQT",0,"M","2.09.00",1715
"audio/x-liquid-file","Liquid Audio File","LQT",0,"M","2.09.00",1715
"audio/x-med","OctaMED Compressed Tracker Module","MED, MMD",0,"M","2.24.00",3387
"audio/x-med","OctaMED Tracker Module","MMD, MED",0,"M","1.00.00",318
"audio/x-mid","Karaoke MIDI File","KAR, MID, MF",0,"M","2.25.00",815
"audio/x-mid","Midi Sequencer Music (MacBinary)","MID",0,"M","2.09.00",1794
"audio/x-mid","MS Midi Musical Instrument Song (Intel)","RMI","Y","H","1.00.00",311
"audio/x-mid","MS Midi Musical Musical Instrument Song (Motorola)","RMI",0,"H","2.17.00",2270
"audio/x-mid","Standard Midi Sequencer Music","MID, MDI, RMI, SMF, MIDI","Y","H","2.07.00",240
"audio/x-midi","Karaoke MIDI File","KAR, MID, MF",0,"M","2.25.00",815
"audio/x-midi","Midi Sequencer Music (MacBinary)","MID",0,"M","2.09.00",1794
"audio/x-midi","Standard Midi Sequencer Music","MID, MDI, RMI, SMF, MIDI","Y","H","2.07.00",240
"audio/x-mod","FastTracker 2 Extended Music Module","XM",0,"M","2.14.00",1163
"audio/x-mod","OctaMED Compressed Tracker Module","MED, MMD",0,"M","2.24.00",3387
"audio/x-mod","OctaMED Tracker Module","MMD, MED",0,"M","1.00.00",318
"audio/x-module-xm","FastTracker 2 Extended Music Module","XM",0,"M","2.14.00",1163
"audio/x-mp3","MPEG Music File (+ID3v1 Tags)","MP3, MP2, MPGA","Y","H","2.19.00",349
"audio/x-mp3","MPEG Music File (+ID3v2 Tags)","MP3, MP2, MPGA","Y","H","2.19.00",1239
"audio/x-mp3","MPEG Music File (MacBinary)","MP3, MP2, MPGA",0,"M","2.09.00",1749
"audio/x-mpeg","MPEG Music File (+ID3v1 Tags)","MP3, MP2, MPGA","Y","H","2.19.00",349
"audio/x-mpeg","MPEG Music File (+ID3v2 Tags)","MP3, MP2, MPGA","Y","H","2.19.00",1239
"audio/x-mpeg","MPEG Music File (MacBinary)","MP3, MP2, MPGA",0,"M","2.09.00",1749
"audio/x-mpeg","Xing MPEG Animation","MPG, MPE, M1V, ENC",0,"H","2.19.00",247
"audio/x-mpeg-url","Winamp MP3 Playlist","M3U",0,"M","2.29.00",1497
"audio/x-mpeg3","MPEG Music File (+ID3v1 Tags)","MP3, MP2, MPGA","Y","H","2.19.00",349
"audio/x-mpeg3","MPEG Music File (+ID3v2 Tags)","MP3, MP2, MPGA","Y","H","2.19.00",1239
"audio/x-mpeg3","MPEG Music File (MacBinary)","MP3, MP2, MPGA",0,"M","2.09.00",1749
"audio/x-mpg","MPEG Music File (+ID3v1 Tags)","MP3, MP2, MPGA","Y","H","2.19.00",349
"audio/x-mpg","MPEG Music File (+ID3v2 Tags)","MP3, MP2, MPGA","Y","H","2.19.00",1239
"audio/x-mpg","MPEG Music File (MacBinary)","MP3, MP2, MPGA",0,"M","2.09.00",1749
"audio/x-musepack","Musepack Audio","MPC",0,"M","2.07.00",1535
"audio/x-nspaudio","LA Lossless Compressed Audio","LA",0,"M","2.29.00",1701
"audio/x-nvf","Nomad II Voice","NVF",0,"M","2.09.00",1718
"audio/x-ogg","OGG FLAC Compressed Audio","OGG",0,"M","2.24.00",2922
"audio/x-ogg","OGG Vorbis Compressed Audio","OGG, OGA",0,"M","2.24.00",1537
"audio/x-ogg","OGG Vorbis Compressed Audio (MacBinary)","OGG",0,"M","2.16.00",2451
"audio/x-pat","Gravis Ultrasound Patch","PAT",0,"M","1.00.00",202
"audio/x-pm-realaudio-plugin","RealMedia Audio Sound","RA, RAM",0,"M","2.07.00",1002
"audio/x-pm-realaudio-plugin","RealMedia Metafile","RAM",0,"M","2.19.03",2833
"audio/x-pn-aiff","Audio IFF Compressed Sound","AIFC, AIFF, AIF, IFF, SND","Y","H","2.25.00",1693
"audio/x-pn-aiff","Audio IFF Sound","AIFF, AIFC, AIF, IFF, SND","Y","H","2.18.00",323
"audio/x-pn-audibleaudio","Audible Audio Book","AA",0,"M","2.26.00",3576
"audio/x-pn-realaudio","RealMedia Audio Sound","RA, RAM",0,"M","2.07.00",1002
"audio/x-pn-realaudio","RealMedia Audio/Video Stream","RM, RMJ, RAM, RA, RT, RP, RPA",0,"M","2.13.00",1015
"audio/x-pn-realaudio","RealMedia Metafile","RAM",0,"M","2.19.03",2833
"audio/x-psid","Commodore 64 PlaySID Music","SID, PSID",0,"M","2.08.00",1593
"audio/x-real","RealMedia Audio Sound","RA, RAM",0,"M","2.07.00",1002
"audio/x-real","RealMedia Metafile","RAM",0,"M","2.19.03",2833
